id,texto_sap,category,sub_category
400017625,Material dañado en la entrega: el cliente reclama que en la entrega ha llegado el material dañado. El mismo problema lo han tenido en este albaran y en los albaranes 24540199  y 24539037. Se adjuntan CMR´s y fotos en anexos,Envase,Aspecto
400017626,El cliente se queja de problemas de partículas grandes en relación a los lotes HV-22441 HV-27441. Se adjunta foto.,Producto,Contaminacion
400017631,"DIFERENCIAS EN ENTREGA: El cliente nos informa que ha recibido un pallet de menos del material PA461 y un pallet de más del PA411.

Nos adjunta el CMR y parece que se ha emitido por las cantidades que indicaba el cliente en su pedido pero a la hora de la descarga el cliente apunta la diferencia arriba indicada.",Suministro,Cantidad
400017638,"HUMEDAD EN EXTERIOR SACOS: El PP015G3E del lote KB02404 que se ha enviado en sacos presentan humedad en el exterior de los sacos, como se puede observar en las fotos adjuntas. El cliente ha tenido que pasar un papel seco para quitar el agua y evitar que entre en el silo humedad lo que generaría problemas de producción. Esta situación genera un coste de mano de obra añadido y un riesgo adicional de paradas de producción y generación de mermas. El cliente pide que se presente acciones correctoras de forma a evitar novas ocurrencias en el futuro.",Producto,Humedad
400017639,PROBLEMAS POR EL IF:  El cliente se queja que ha tenido problemas de producción con el lote HV 1900202 de PP031G1E y que dados los problemas ocurridos desconfían que puedan estar relacionados con IF por encima del especificado.,Producto,Propiedades
400017641,"material sucio con color negro: cliente recibe 2 palets del material PA448 lamenta la calidad, tiene color negro y está sucio,

gestor comercial entrega muestra a ATD",Envase,Aspecto
400017642,"Embajale no adecuado:  Seguimos teniendo problemas con el embalaje de los palets PA537. En lugar de emplear un embalaje con stretch-hood, está la mercancía pobremente con embalaje barato de stretch (Film C4).

No podemos hacer el embalaje pobremente si manadamos mercancía tan lejos. El embalaje tiene que ser apropiado, especialmente para productos Premium.         POSICION 2 :  El cliente nos informa que lo mismo le ha pasado en la entrega de hoy 22.03, el cliente esta muy pero que muy enfadado y dice que si la proxima entrega esta igual no aceptaran la entrega / el camion. El albaran afectado de hoy es 24544238 ",Envase,Inclinacion
400017652,"SACOS ROTOS: El cliente informa que nuevamente ha recibido sacos rotos, en esta ocasión de dos pallets.

Nos solicita que tomemos medias urgentes y que se ponga entre el pallet y los sacos un cartón para evitar estos problemas de rotura de sacos.

Ya se han abierto varios avisos al respecto 400017131 y 400017422.

Igualmente informa de que si no se toman medidas urgentes tomarán ellos la medida de dejar de comprar a Repsol hasta que no tengamos todo solucionado.

Adjunto mail del cliente.

Persona de contacto Martin Kortlever MKortlever@paramelt.com",Envase,Aspecto
400017659,"Hemos enviado esto a un cliente para probar el producto, lamentablemente y aunque preparamos en el laboratorio la muestra no fuimos lo suficientemente perspicaces como para cazar toda esta contaminación.  Estos son los códigos del producto enviado.

GRADO LOTE CANTIDAD
PSIL210 KA-05423 100 kg
CAT210 HK-02422     5 kg

Por favor, hay que ser muy rigurosos con el tema de las contaminaciones, cuando se arranque la unidad y se arrastren los restos de productos ",Producto,Contaminacion
400017663,"PROBLEMAS DE ATASCOS EN PRODUCCIÓN: La cisterna no la va a descargar el cliente porque el material del mismo grado que tiene en el silo le está dando problenmas de atascos en el proceso de producción. El cliente se compromete a ir gastando el producto que ya tiene en silo poco a poco, mezclándolo con otro grado. Pero la cisterna que le ha llegado no la va a descargar y por recomendación del GC la devolvemos a planta.",Producto,Propiedades
400017664,"bolitas verdes entre los sacos: El cliente nos comenta que para el lote KA-11412 ha encontrado entre los sacos bolitas verdes (nos envia foto. Por ahora nos comenta que los sacaron y que no detectaron esas bolitas en el material. Temen que si no los ven contamine el material.

Nos piden dar una charla en interno sobre la importancia de la limpieza de los sacos tanto por dentro como por fuera.

Por ahora no has petición de compensación economica.

Adjunto mail intercambiado entre ATD y cliente y foto de la bolitas verdes.
Wilna van Pelt
Phone direct: +31 (0) 78 673 8122 I Phone: +31 (0) 78 673 8111 I  Email: Wilna.van.Pelt@aschulman.com",Envase,Aspecto
400017676,Saco de PA536 en un palet de PA459: Al cliente le ha llegado un saco de PA536 en un palet de PA459.,Suministro,Carga erronea
400017678,"IF FUERA DE ESPECIFICACIÓN: En la cisterna de referencia el cliente ha encontrado que se encuentran valores muy diferentes de MFI al indicado en el COA que da un valor de 5,95 de mFI y ellos encuentran valores diferentes según el lugar donde se haya tomado la muestra:

Cabeza 5,93
Medio 6,04
Cola 4,81 - 4,59 - 4,60 - 4,76",Producto,Propiedades
400017681,"SOLDURA DE SACOS: Lote KB-26532
Ha llegado  un palet en mal estado con sacos  que tenían  solduras  rotas.
El cliente  dice que no puede utilizar el palet y  que  tenemos que recuperarlo.
Pedido de  devolución: 14067703",Envase,Aspecto
400017689,Saco roto: El cliente se queja que ha recibido la entrega con 1 saco roto. Envía el albarán firmado por el chófer (adjunto).,Envase,Aspecto
400017710,"Posible contaminación F2831: Cisterna dentro de especificación según CoA.
En producción, tras proceso de investigación, Faurecia informa que esta cisterna es la fuente de problemas de espuma muy abierta y con colapsos superficiales.
Han empleado dos cisternas más del mismo lote, (KC2R-30002 y KC2R-30004) sin ningún tipo de incidencia.
Han hecho cross-check tambien con lote KD2R-07001, también sin incidencia.
Con la documentación de la cisterna, no había documentación relacionada con el lavado.
La carga previa es Estireno.

Se procede a analizarlas muestras testigo y muestra cliente.
Faurecia dispone  todavía de 7 tn del poliol sin consumir pasados a IBC's.",Producto,Contaminacion
400017737,"TAMAÑO GRANZA: LOTES  IMPLICADOS  KD-22461 et KC-23482.
El tamaño de la granza  es demasiado grande y  no permite  obtener  una mezcla homogenea.
El cliente  nos  pide recuperar unos  5- 6 T de material.
De momento, apartaron la  factur N° 397311656 du 30/04/2017 de 20 295 € en la espera de  nuestra  respuesta  a  esa no-conformidad
Ver mail adjunto  con FNC
Pedido de devolución:  14073782",Producto,Propiedades
400017738,"SACOS ROTOS: el cliente lamenta recibir en un palet 3 sacos rotos, con pérdida de 75 kg. se añade correo del cliente con fotos y cmr",Envase,Aspecto
400017740,"SACOS ROTOS: EL CLIENTE INDICA QUE VENIAN UNOS 10 SACOS ROTOS EN EL CAMION.
ADJUNTO FOTOGRAFIAS",Envase,Aspecto
400017758,"El cliente esta arrancando producción y esta detectando alguna contaminación o grumos en el producto.

El ha trabajado únicamente 2 de los 3 lotes que se le mandaron KB-27543 y HT-20531


Lote Contenido en AV I.F.
HT-20531 26,8 442,50
KB-15542 27,3 373
KB-27543 27,9 423

Y en los dos casos sucede lo mismo, no ha metido el lote con IF 373

",Producto,Contaminacion
400017762,"QUINORGAN   diferencia en cantidades: El cliente asegura que han recibido cantidades diferentes a las que vienen indicadas en el albarán.
En planta nos confirman que el Stock cuadra.
Adjuntamos comunicaciones.
Se asigna a planta, para empezar con el principio de la cadena de suministro.

Según el albarán se ha entregado:
P28045P7: 8250 kgs
P25180: 2750 kgs
P33045: 5500 kgs

Según el cliente, han recibido:
P28045P7: 9625 kgs
P25180: 1375 kgs
P33045: 5500 kgs",Suministro,Cantidad
400017764,"Mala procesabilidad del producto: el cliente recibe 5500kg del lote KD-1402 y lamenta mala procesabilidad,  durante la producción en la máquina LISIM de estiramiento simultáneo, observaron que al transformar este lote se produjo una pérdida de las propiedades mecánicas (menor MET, mayor estirabilidad y pérdida de la resistencia a la tracción), observaron un aumento en la presión de la extrusora y una reducción en el espesor del film por debajo de sus límites de control.
Enviará lote y mayores explicaciones a ATD, de momento no pide indemnización,
",Producto,Propiedades
400017766,"4 sacos rotos P1820C: El cliente reclama que al recibir el material llegaron 4 sacos rotos (1 rotos y desparramado, 1 saco con cinta pegado y 2 sacos rotos). Se adjunta CMR firmado y fotos en anexos",Envase,Aspecto
400017767,"mal cinchado y 2 palets torcidos: el cliente reclama que al recibir el material vieron que estos dos palets no estaban bien cinchados (cinchas no estaban bien apretadas) y por eso se habian torcido.
Esta circunstancia le es muy costoso al cliente de poder manipular el material hacia la produccion para trabajarlo.

se adjunta CMR firmado y fotos en anexos
",Envase,Inclinacion
400017780,"INESTABILIDAD BIG BAGS: El cliente informa que tiene que rechazar la entrega del albarán porque la descarga de los big bags en el estado en el que llegan podría afectar a la seguridad.

El transportista se marcha de la planta del cliente y nos indica que irá a su base para poder retractilar los pallets de big bags y entregar en condiciones seguras.

Este retractilado no venia desde origen.

Adjunto mail del cliente y transportista
",Envase,Inclinacion
400017788,"Saco roto y soldadura abierta: el cliente reclama que en este envio les ha llegado un saco roto y dos sacos con la soldadura reventada.
Se adjunta CMR firmado y fotos en anexos",Envase,Aspecto
400017794,sacos rotos: El cliente se queja que había sacos rotos dentro del embalaje palletizado y que por ello no ha descargado el producto. Adjunta fotos en la reclamación.,Envase,Aspecto
400017807,"El cliente nos informa que en los dos camiones que ha recibido hace unos días (los días 19 y 22 de Mayo), albaranes 24561636 + 24561435, había pallets con el material  mojado y además cuando abrieron los sacos se encontraron que se trataba de un líquido de color rojizo/marrón.

El palet con restos de algún tipo de líquido rojizo corresponde  al lote KE-05541. Se consumieron 150 kg de producto así que en el palet quedan 1.225 kg. Se han encontrado dos palets (uno del lote KE-05543 y otro del lote KE-06542) que también parecen tener humedad en el interior de los sacos. El cliente va a revisar estos últimos y nos informará con los resultados.",Producto,Humedad
400017810,"1 saco roto y pegado con cinta adhesiva : el cliente reclama que al llegarle el material llego un sacos roto y en las fotos se ve que el/los sacos estan pegados con cinta adhesiva.

Se adjuntan fotos y CMR en anexos",Envase,Aspecto
400017825,"Para está entrega 24568565 el cliente nos indica que los pallets han llegado deteriorados. Los pallets no eran estables por el film puesto. (No apretaba lo suficiente los pallets). Otro problema los sacos no eran correctamente cerrados, lo que ha generado una pérdida de material importante.  A la hora de descargar los pallets, por estar inclinados también se rompieron los bolsos que estaban  situados más abajo. La descarga ha sido larga difícil y peligrosa. El cliente comenta que se estropearon por lo menos 12 sacos y nos pide una indemnización correspondiente a 300kg de material. Adjuntamos mail del cliente,CRM y fotografías

Brigitte Delecourt /Responsable Achats / Purchaser
N° tél fixe        : +33 (0)320 080 588
",Envase,Inclinacion
400017827,El cliente se queja haber recibido sacos con el sello débil y algunos rotos. Se adjunta las fotos. El clienmte solicita que se tome acciones para que no se ocurra de nueva.,Envase,Aspecto
400017829,PRESENCIA DE PELUSAS: El cliente nos indica que ha encontrado presencia de pelusas en el albarán de referencia con lote KD-4020111.Nos adjuntan fotografía de la incidencia.,Producto,Contaminacion
400017858,"2 Sacos rotos P1820C: El cliente reclama que al entregarles la mercancia han llegado 2 sacos rotos. Segun las fotos se puede ver que los sacos sobresalen de los palets.
Se adjuntan fotos y CMR en anexos.
Por favor abonar los dos sacos rotos.",Envase,Aspecto
400017859,"2 Sacos rotos P1820C: el cliente reclama que al recibir la mercancia han llegado 2 sacos rotos. se adjunta foto y CMR en anexos
Por favor abonar los 2 sacos rotos",Envase,Aspecto
400017861,"Palets ""borrachos"", inseguridad: El cliente reclama otra vez que les llega la mercancia en un estado lamentable. Es una inseguridad muy grande la forma en la que llegan los palets / la mercancia.
Se adjuntan varias fotos y el CMR en anexos",Envase,Aspecto
400017862,"1 saco roto P1340: el cliente reclama que al llegar la mercancia les llego un saco roto.
se adjuntan fotos y CMR en anexos",Envase,Aspecto
400017866,"Presencia de geles y polvo: el cliente se queja de un problema de geles en film con el material PE41. Lote KD25431. Se queja nuevamente de presencia de finos.
Adjunta fotos y ha mandado la muestra a ATD.
ver anexos",Producto,Contaminacion
400017871,"RETRACTILADO: El cliente informa que los pallets vienen con dos tipos de retractilado, uno de buena calidad y otro de peor calidad.

Este segundo venía algo suelto por lo que los sacos se movieron durante el tránsito complicando la descarga. Solicita explicación.

Adjunto mails y fotos

",Envase,Inclinacion
400017875,"Saco roto: El cliente indica que en la entrega ha encontrado un saco roto, como en las fotos y CMR adjuntos
Pide qu se le devuelva el importe correspondiente a los 25 Kg perdidos",Envase,Aspecto
400017877,"BIG BAGS CON MENOR PESO: El cliente nos informa que le ha llegado uno de los BB con un peso inferior al que debería tener.

Según el cliente en lugar de pesar 1 ton. pesa solo 525 kg.

Nos solicita que le llegue la cantidad solicitada y que en los BB se indique el peso.

Además, nos solicita que vayan los pallets con fundas. Se ha solicitado el requerimiento en el sistema.

Adjunto mail del cliente.
",Suministro,Cantidad
400017882,"PROBLEMAS IMBUVH3A: Tenemos problemas con el último envío de IMBU UV H3A que habéis hecho en Sotrafa. Aparte del color que nos es el habitual hay trazas de mala extrusión del material.
ADJUNTO EMAIL CON FOTOGRAFIAS Y NO CONFORMIDAD",Producto,Propiedades
400017885,Pallets mojados: El cliente nos comenta que en la entrega 24574009 los pallets han llegados totalmente mojados. Nos pide explicación. Adjuntamos mail del cliente.,Producto,Humedad
400017889,"PARTICULAS F3011: Buenas tardes,

Acabo de hablar con el señor Schmidt de Veenendaal.
Ha interrumpido la descarga del F-3011 alabaran 24574931 por presencia de partículas en el producto (ver fotografía anexada).
Va a devolver la cisterna, necesita una cisterna de F-3011 de sustitución lo más antes posible.
Hay que abrir un aviso sobre este tema

SE ADJUNTA FOTO

CLIENTE TAMBIEN SE QUEJA POR LLEGAR LA CISTERNA SIN LA DOCUMENTACION

SE ENVIA PRODUCTO DE SUSTITUCION
",Producto,Contaminacion
400017890,entrega sin documentacion: conductor se presenta sin documentacion,Documentacion,Docs Entrega
400017898,"SACOS ROTOS: El cliente informa que le han llegado 3 sacos rotos.

Adjunto mail y fotos del cliente",Envase,Aspecto
400017904,"EL CLIENTE INFORMA QUE CON ESTA ENTREGA LLEGARON 2 SACOS ROTOS, SE ADJUNTA CMR Y FOTOS EN ANEXOS",Envase,Aspecto
400017905,EL CLIENTE RECLAMA 1 SACO ROTO EN LA ENTREGA. SE ADJUNTA CMR Y FOTO EN ANEXOS.,Envase,Aspecto
400017906,"1 saco roto P1340: el cliente reclama que les ha llegado un sacos roto y el material desparciado dentro del camion
Se adjunto CMR firmado y fotos en anexos",Envase,Aspecto
400017907,"2 sacos rotos P33025C: el cliente reclama que han recibido el material con 2 sacos rotos en esta entrega.
Se adjunta foto y CMR en anexos",Envase,Aspecto
400017910,"sacos rotos por clavos: el cliente lamenta perdida de materal por clavos en los pallet, nos comunicará el material perdido

los albaranes afectados son:
 24567306  24567308
 24570795",Envase,Aspecto
400017922,"SE HA CARGADO DOS SACOS DE MENOS QUE LLEGARON ROTOS A SYRTRANS.
HEMOS AÑADIDO FOTOGRAFIAS DE LOS SACOS ROTOS.",Envase,Aspecto
400017924,"El cliente informa que han tenido problemas con algunos sacos de la EVA 1820 C de REPSOL (lote KD-04461) y parece ser también con el KH-30461.
Les ha ocurrido en otras ocasiones: granos que no funden y provocan fallos y rayas en la lámina de extrusionado.",Producto,Propiedades
400017926,"1 saco roto P33045: el cliente reclama que con esta entrega ha llegado un saco roto. Segun el cliente ya estaba el material derramado antes de tocar el palet. Al parecer al cargar el camion se metio el palet con fuerza contra la pared del camion.
Se adjunta CMR firmado y fotos en anexos",Envase,Aspecto
400017928,"El cliente reclama que les ha llegado un saco roto del P28150. 
Se adjunta fotos y CMR ",Envase,Aspecto
400017929,"El cliente reclama un saco roto en la entrega de este albaran.

Se adjunta fotos y CMR en anexos
",Envase,Aspecto
400017931,"Humedad en Producto: El cliente informa que han encontrado varios albaranes con valores de humedad por encima de los valores permitidos por Poligal.

Las entregas referentes a los albaranes 24580052, 24580051, 24580054, 24580042 tenian valores de humedad de 0,083%, 0,064%, 0,044%, 0,070% respectivamente.

Dia 1 llegó otra cisterna con el albaran: 24580535, lote kk-51705, 24.800 kg , humedad 0.062%

El Limite es <0,04%.

El cliente esta descargando el material de forma condicionada en un silo  condicionado solo para este material con exceso de humedad pero si las cisternas continuan llegando con esos porcentajes, no podran descargas más
",Producto,Humedad
400017933,"Saco Roto: En la entrega 24577631, el cliente nos comenta que  un saco ha llegado roto. El cliente nos pide el abono del saco dañado (25kg de material). Ajuntamos reclamación oficial del cliente, mail, CRM con anotaciones y fotografías.",Envase,Aspecto
400017934,"Presencia de polvo en el material: El cliente estaba comprobando el material de un saco de PE019P7 y se dio cuenta que el material estaba lleno de polvo. Quiere saber si es normal y si no altera las propiedades del producto. Adjuntamos mail del cliente, fotografías y mail interno de ATD solicitando la apertura del AC.",Producto,Contaminacion
400017939,"Retractilado malo: Abrimos otra reclamación en relación con la entrega 24563835. El cliente nos comenta que al abrir unos de los palets con el retractilado más flojo, el palet se desplomo entero.  Estaba ubicado en la primera planta y hasta un saco se caíllo en el suelo de la planta inferior. Por suerte, no cayó encima de un trabajador.  Con esta incidencia hablamos ahora de un gran problema de seguridad para los empleados. Hasta que se tomen medidas, el cliente Paramelt no pasará nuevos pedidos. Adjuntamos fotografías y queja oficial del cliente.",Envase,Aspecto
400017940,"Retractilado malo: El cliente informa que los pallets vienen con dos tipos de retractilado, uno de buena calidad y otro de mala calidad. Por la incidencia explicada en la reclamación 400017939 y para evitar un accidente, el cliente va a repaletizar los pallets con el retractilado de mala calidad. Por eso facturará a Repsol 50 euros por tonelada. Adjuntamos fotografía y queja oficial del cliente.",Envase,Aspecto
400017944,"Este aviso es para los pedidos:
CAT210 – KB 03421 14049714 //24551811
CAT210 – HT 03421 14038944 // 24518494
PSIL210 – KA 09421 //14049472 (WAREHOUSE ORDER) 24528866
PSIL210 – KA 07421 //14049472 (WAREHOUSE ORDER) 24528866

Os adjunto fotos y correo del cliente.",Producto,Contaminacion
400017955,"PROBLEMA DE PRODUCCIÓN: El cliente nos informa que a la hora de transforma el producto se producen ""colas"".

Aunque pueden utilizar el material, deben tratarlo que por lo tanto pierden tiempo en la producción.

Pueden enviar muestras si se requieren.

Van a hacer una investigación interna de la que nos informarán.

Adjunto mail con primer informe del cliente y fotos.
",Producto,Propiedades
400017964,pallets inclinados: El cliente nos comenta que los pallets de esta entrega han llegado torcidos y por eso no descarga el vehículo. El cliente está pendiente de explicaciones y también de una nueva entrega de mercancía cuanto antes. Adjuntamos fotografías y queja oficial del cliente.,Envase,Inclinacion
400017969,"Planta nos informa que se debe hacer un pedido complementario por 875 kg ya que el camion salio con 23375 kg pero la salida se hizo por solo 22500 kg. Cuando el cliente recibe esta factura nos pide explicaciones. Se las damos, pero el cliente dice que ya no podia verificar cuanto les habiamos entregado, pero no recuerdan que haya sido mas cantidad y que no tenian mas en sus instalaciones.
El cliente se niega a pagar esta factura
se adjunta la cadena de mails sobre este tema",Suministro,Cantidad
400017983,"El cliente Gazechim nos comenta que su cliente final Perma-Serap ha detectado la presencia de partículas metálicas y también puntos negros en algunas partículas de material. Lote KH-22402 del producto PP080G2MP7. Adjuntamos fotografías y quejas oficiales del cliente. Gazechim recoge el material en casa de su cliente. Todo el lote KH-22402 presente en sus instalaciones ha sido aislado. El cliente ha pedido otro camión de substitución (pedido 14092717) y se queda a la espera de nuestra repuesta.

Karine MARQUET
Phone: +33 (0)2.43.58.00.20|fax : +33 (0)2.43.53.26.42 karine.marquet@gazechim.fr",Producto,Contaminacion
400017984,"el cliente reclama que les ha llegado esta cisterna con el material aglomerado y con cabello de angel.
De momento hay unos costes de aprox 3000 euros que ya nos los detallaran
Se adjuntan fotos en anexos",Producto,Contaminacion
400017993,"el cliente reclama que con este envio en los sacos de los lotes KL-20441 y KL-22441 los sacos estan mal soldados y ha habido roturas y perdida de material. En total nos piden 250 euros por la perdida y el trabajo que han tenido para recoger y limpiar el area con el material desparramado.
Se adjunta escrito con fotos del cliente en anexos",Envase,Aspecto
400018002,"Polivouga indica que en la entrega 24589342 su báscula marcaba 24.240 kilos, pero en el ticket de pesaje de la báscula de Puertollano marca un peso neto de 24.820.
Adjunto PDFs con la documentacion albaran+ticket de pesaje de Polivouga+
Solicita nota de abono.",Suministro,Cantidad
400018003,"se envio’ PE022 con un nivel bajo de IF y Arcoplex ya ha hecho su investigación en su laboratorio en adjunto los resultado de las análisis
el cliente puede no rechazar el producto si le descontaremos 70€ sino tendremos que retirar y sustituirlo lo antes posible
SE envia muestra a ATD por parte del cliente
se adjunta correo con fotos y documentos del cliente",Producto,Propiedades
400018005,"adjunto reclamación de nuestro cliente Ticoplas al que entregamos un palet del material de referencia donde se han detectado sacos parcheados en medio del palet. Lo más preocupante es que según el cliente a la hora de hacer uso del material, éste desprende un fuerte olor a Acetona. En este caso, el cliente utiliza nuestro PP Isplen para la fabricación de botellas pequeñas para la industria cosmética.

Como puedes suponer este asunto nos preocupa enormemente por ambos temas ( sacos parcheados y olor).

Asimismo, hemos detectado que el pedido 4500374527 ( 0014093464) con destino nuestro almacén Q 11 de Barcelona venía con 23.375 kgs. del lote KL-16006 y 1.375 kgs. del lote KL-16002. Da la sensación que este palet se ha colocado a Quimidroga

Agradecería vuestros comentarios al respecto a fin de dar solución a este asunto

Cristina Garces ha solicitado 1 muestra al clienta para enviar a ATD.
Adjuntamos fotografias
",Producto,Propiedades
400018011,"El cliente recibe el 11 de septiembre la entrega 24586898 con varias cajas de HV18GOC.
Al solicitar el CoA de la entrega reclaman que falta el del lote: KC-31462.
El agente comercial inicia una búsqueda y al solicitar una fotografía de la caja, en Puertollano nos confirman que es un error de impresión.
",Envase,Etiquetado
400018013,"el cliente reclama que en el lote KE-19442 se han encontrado granulado negro, marron y alargados.
Se adjunta documento del cliente con foto en anexos
Ademas de que se queja que ya no se les entrega el packing list con los envios.",Producto,Contaminacion
400018019,El cliente no puede descargar la cisterna por problemas con hilazas.,Producto,Contaminacion
400018027,"Cliente indica que encontraran particulas metálicas 
",Producto,Contaminacion
400018029,"El cliente informa que en los controles de recepción de material, ha detectado valores de humedad por encima de sus valores permitidos: 0,83% (24580042 - KK-51603 ), 0,64% (24580051 - KK-51905), 0,44% (24580052 - KK-51905/KK-51705) y 0,70% (24580054 - KK-51603).

El limite tolerado por el cliente es el 0,04%.

Por indicación de ATD se abre una única reclamación para las siguientes entregas: 24580042; 24580051; 24580052; 24580054.

En adjunto el correo enviado por el cliente.",Producto,Humedad
400018045,""" El cliente final, El Sewedy, se encontro gotas de agua dentro de las bolsas. Esto provoco la parada de la maquinaria ya que rechazo el producto final. El lote afectado es el # KE-02462 de EVA P2735.
El cliente solicita:
-          Identificar y causas del problema
-          Remplazar el material, (la cantidad podría incrementar según sigan usuandolo).
-          Compensación por los daños: interrupción en la producción & productos rechazados. Adjunto correo y fotos del cliente.""",Producto,Humedad
400018052,"El cliente nos informa que ha detectado una discrepancia de +1010kg de material a nuestro favor (hemos cargado de mas y facturado de menos).
Albaran 24595838 (cisterna S-02115R / 51-79-JBC).
Verifica el peso liquido tras su descarga es de 24.440kg pero en nuestro CMR informa 24.340kg. En adjunto documentación enviada por el cliente.",Suministro,Cantidad
400018055,"El pedido del Cliente Beardow 84035 núm 14091406 llegó a destino con 4 sacos rotos y por tanto se perdieron 100 Kg de material.  Se adjunta mail del cliente en el que informa que 4 sacos han llegado rotos del pedido 14091406 después de un retraso de 1 mes en su entrega.

SAC: El cliente piensa que fue cuando se cargó el camión o puede ser que la carga haya sido descargada y cargada a otro transportista por nuestro transportista. Ha sido un daño de los sacos con el fork-lift durante la carga del camión
Se ha solicitado el CMR para saber cuánto se ha recepcionado exactamente y proceder así al abono de la cantidad restante, pero aún no se ha recibido a fecha de 6 de octubre de 2017.
No se aprecian daños causado por degradación del film contra las paredes del tráiler.
Las fotos indican que se pierde material por la parte inferior del pallet y por lo tanto apunta a un "" pinchazo"" de los sacos en la carga.
",Envase,Aspecto
400018068,"El cliente nos comunica que en cinco sacos, el peso de los mismos no era de 25 kg sino de 18,60 kg.

Solicitan indemnización de 344EUR:

244EUR por la falta de material (5 sacos * 7 kg * 6,98876€ = 244€)
100EUR por los gastos administrativos.
Piden asimismo averiguar el origen de este hecho así como informarles de las acciones correctoras.",Suministro,Cantidad
400018083,"Cliente se queja de que el lote KC-13451 tiene granos negros y envia muestra, ATD ya esta procesando las mismas.Se adjuntan correos explicativos en SAP,
se procede a la retirada del material (re14102582).",Producto,Contaminacion
400018089,"El cliente informa que el material P28400 con el lote KK-24541 les llego aglomerado. En el turno de noche del 16 al 17.09 estuvieron trabajando el material con mucha dificultad y con 10 horas de trabajo extra. Se han generado unos costes de aprox 2000 euros.
Les quedan 1375 kg de este material en su almacen y quieren que se recoja ya que no pueden usarlo.",Producto,Propiedades
400018092,"""El cliente nos envia fotos y cmr de la entrega donde se han encontrado sacos rotos,se adjuntan archivos .
de momento no pide compensacion economica""",Envase,Aspecto
400018098,"El cliente se ha quejado por recibir producto con contenido en gel.
El lote afectado es el KH-01482
SE ADJUNTAN FOTOGRAFIAS.",Producto,Propiedades
400018106,"el cliente se queja de haber recibido menos cantidad en el albaran, se adjunta mail del cliente y respuesta de puertollano.",Suministro,Cantidad
400018109,"El cliente reclama que al llegarle la mercancia vieron entre el film retractil y los sacos de material hormigas voladoras grandes.
Este cliente no es de farma, pero solo la imaginacion que se le entregue asi un camion a un cliente de farma...
Se adjuntan fotos en anexos.",Envase,Aspecto
400018111,"El cliente reclama que al llegar la mercancia ha llegado con un sacos roto. Por favor abonar el saco roto
se adjunta CMR y foto en anexos",Envase,Aspecto
400018116,"en la entrega nº 24602875, el cliente nos indica que faltan dos sacos, 50 Kg,.
Se adjunta correo del cliente con anotación en CMR",Suministro,Cantidad
400018118,El cliente nos comenta que en la entrega 24601595 ha llegado con un saco roto. Nos solicita el abono correspondiente de 33.25 euros. Adjuntamos fotografía y queja oficial del cliente.,Envase,Aspecto
400018119,"El pedido 14104953 llegó a destino CABOT Bélgica con los Big Bag sin cubrir, como acordado con el cliente.
En la reclamación 400017780 se concluyó que en planta Puertollano se enfundarían los big bags para este cliente y así se registró en requerimientos.
",Envase,Inclinacion
400018120,"el cliente reclama que en la entrega de la mercancia han llegado 2 sacos abiertos por la mala soldadura.
Por favor abonar los dos sacos.
Se adjuntan fotos y CMR firmado en anexos",Envase,Aspecto
400018145,El pedido E201719322 del cliente EUPEN (80302)se entrega en Bélgica el 20 de noviembre y el cliente se queja de que los sacos llegan rotos y el producto P1807F derramado.,Envase,Aspecto
400018150,"Aptar indica que ha encontrado 1 particula metalica en el PP084D2M lo que ha generado obstrucción en la entrada del molde del material, de acuerdo a lo señalado en el correo adjunto.

14103354/24604134 lote1:KR-0250102 9.625 kgs lote2:KR-0840501 12.375 kgs
14104408/24605585 lote:KR-0550301 22.000 kgs",Producto,Contaminacion
400018178,"el cliente reclama que con este envio les llego un saco de menos del P33400
Se adjunta CMR en anexos",Suministro,Cantidad
400018192,En el día 24/11/17 el cliente ha recibido la cisterna con la una numeración de precinto distinto al albarán. Ha sido el cliente que ha dado la voz de alrma. En este día ha solicitado la documentación que se envió en el día 27/11 por e-mail.,Documentacion,Docs Entrega
400018195,"En el día 12/12/17 el cliente ha alarmado mediante e-mail que el certificado de análisis no figuraba los volátiles. En el mismo día, se envió el documento descargado desde el sistema.",Suministro,Cantidad
400018220,El cliente indica que en la entrega ha recibido varios sacos rotos a causa de unos tornillos que salían de los pallets y que han roto los sacos. se adjunta CMR con indicacion de perdida de  150 Kg y peticion del cliente de recibir devolución del importe correspondiente.,Envase,Aspecto
400018227,"Durante la visita el pasado 20.12 de ATD y GC al cliente, éste les informa de una contaminación en su silo donde encontraron cinta aislante, un tornillo, tuercas y más elementos metálicos. (se adjunta foto)

Al haber tenido varias entregas no son capaces de identificar el albarán afectado. Durante el mes de diciembre les hemos enviado los siguientes albaranes además del referenciado en el aviso:

- 24614041
- 24614264
- 24614326
- 24614162
- 24613536",Producto,Contaminacion
400018229,"
   The car with the plate 2976JLG unloaded at Cabopol contained TWO 1820 damaged pallets, with a total loss of 2 bags, as per attached photos.

    We need the replacement or credit of the damaged material (50 kg)

    We also present administrative costs in the amount of 75 euros.

   The proper note was made in the CMR.

   Thank you for filling in the green fields of the attached complaint. Many Thanks.
",Envase,Aspecto
