id,codigo_cliente,material,texto_sap,analysis_de_causas,causa_raiz,category,sub_category
400017664,91650,['PA420P7'],"bolitas verdes entre los sacos: El cliente nos comenta que para el lote KA-11412 ha encontrado entre los sacos bolitas verdes (nos envia foto. Por ahora nos comenta que los sacaron y que no detectaron esas bolitas en el material. Temen que si no los ven contamine el material.

Nos piden dar una charla en interno sobre la importancia de la limpieza de los sacos tanto por dentro como por fuera.

Por ahora no has petición de compensación economica.

Adjunto mail intercambiado entre ATD y cliente y foto de la bolitas verdes.
Wilna van Pelt
Phone direct: +31 (0) 78 673 8122 I Phone: +31 (0) 78 673 8111 I  Email: Wilna.van.Pelt@aschulman.com",['Pellets de concentrado I117/TD en la zona del paletizador y cinta previa'],-1,Envase,Aspecto
400017676,85419,['PA459P7'],Saco de PA536 en un palet de PA459: Al cliente le ha llegado un saco de PA536 en un palet de PA459.,,-1,Suministro,Carga erronea
400017678,12143,['PP050Y1EGC'],"IF FUERA DE ESPECIFICACIÓN: En la cisterna de referencia el cliente ha encontrado que se encuentran valores muy diferentes de MFI al indicado en el COA que da un valor de 5,95 de mFI y ellos encuentran valores diferentes según el lugar donde se haya tomado la muestra:

Cabeza 5,93
Medio 6,04
Cola 4,81 - 4,59 - 4,60 - 4,76",['Mezcla en supertanda no cumpliendo procedimiento de calidad NC-50-0007'],-1,Producto,Propiedades
400017681,84623,['PA446P7'],"SOLDURA DE SACOS: Lote KB-26532
Ha llegado  un palet en mal estado con sacos  que tenían  solduras  rotas.
El cliente  dice que no puede utilizar el palet y  que  tenemos que recuperarlo.
Pedido de  devolución: 14067703","['Dsajuste de los parámetros de sellado tras cambio de bobina', 'Suciedad en banda de soldadura', 'Mal estado de la banda de soldadura']",-1,Envase,Aspecto
400017689,12719,['IMBUVH3AP7'],Saco roto: El cliente se queja que ha recibido la entrega con 1 saco roto. Envía el albarán firmado por el chófer (adjunto).,,-1,Envase,Aspecto
400017710,84861,['F28310GC'],"Posible contaminación F2831: Cisterna dentro de especificación según CoA.
En producción, tras proceso de investigación, Faurecia informa que esta cisterna es la fuente de problemas de espuma muy abierta y con colapsos superficiales.
Han empleado dos cisternas más del mismo lote, (KC2R-30002 y KC2R-30004) sin ningún tipo de incidencia.
Han hecho cross-check tambien con lote KD2R-07001, también sin incidencia.
Con la documentación de la cisterna, no había documentación relacionada con el lavado.
La carga previa es Estireno.

Se procede a analizarlas muestras testigo y muestra cliente.
Faurecia dispone  todavía de 7 tn del poliol sin consumir pasados a IBC's.",,-1,Producto,Contaminacion
400017737,89580,['PA538P7'],"TAMAÑO GRANZA: LOTES  IMPLICADOS  KD-22461 et KC-23482.
El tamaño de la granza  es demasiado grande y  no permite  obtener  una mezcla homogenea.
El cliente  nos  pide recuperar unos  5- 6 T de material.
De momento, apartaron la  factur N° 397311656 du 30/04/2017 de 20 295 € en la espera de  nuestra  respuesta  a  esa no-conformidad
Ver mail adjunto  con FNC
Pedido de devolución:  14073782",,-1,Producto,Propiedades
400017738,89616,['PA537P7'],"SACOS ROTOS: el cliente lamenta recibir en un palet 3 sacos rotos, con pérdida de 75 kg. se añade correo del cliente con fotos y cmr",,-1,Envase,Aspecto
400017740,40046,['IMBUVSTRETCHP7'],"SACOS ROTOS: EL CLIENTE INDICA QUE VENIAN UNOS 10 SACOS ROTOS EN EL CAMION.
ADJUNTO FOTOGRAFIAS","['Una vez analizada con el responsable del Contrato Logístico,se le explica que no hay ninguna justificación para realizar una carga en estas condiciones.']",-1,Envase,Aspecto
400017758,90714,['PA443P7'],"El cliente esta arrancando producción y esta detectando alguna contaminación o grumos en el producto.

El ha trabajado únicamente 2 de los 3 lotes que se le mandaron KB-27543 y HT-20531


Lote Contenido en AV I.F.
HT-20531 26,8 442,50
KB-15542 27,3 373
KB-27543 27,9 423

Y en los dos casos sucede lo mismo, no ha metido el lote con IF 373

",,-1,Producto,Contaminacion
400017762,12207,['P28045P7'],"QUINORGAN   diferencia en cantidades: El cliente asegura que han recibido cantidades diferentes a las que vienen indicadas en el albarán.
En planta nos confirman que el Stock cuadra.
Adjuntamos comunicaciones.
Se asigna a planta, para empezar con el principio de la cadena de suministro.

Según el albarán se ha entregado:
P28045P7: 8250 kgs
P25180: 2750 kgs
P33045: 5500 kgs

Según el cliente, han recibido:
P28045P7: 9625 kgs
P25180: 1375 kgs
P33045: 5500 kgs",,-1,Suministro,Cantidad
400017764,91433,['PP034W3FP7'],"Mala procesabilidad del producto: el cliente recibe 5500kg del lote KD-1402 y lamenta mala procesabilidad,  durante la producción en la máquina LISIM de estiramiento simultáneo, observaron que al transformar este lote se produjo una pérdida de las propiedades mecánicas (menor MET, mayor estirabilidad y pérdida de la resistencia a la tracción), observaron un aumento en la presión de la extrusora y una reducción en el espesor del film por debajo de sus límites de control.
Enviará lote y mayores explicaciones a ATD, de momento no pide indemnización,
","['Episodio de generación de atáctico durante la formación de uno de los dos lotes reclamados, falta de control de temperatura en reacción, control de insolubles e IF. ', 'Formación de supertanda que compone el lote inadecuada']",-1,Producto,Propiedades
400017766,83827,['P1820C'],"4 sacos rotos P1820C: El cliente reclama que al recibir el material llegaron 4 sacos rotos (1 rotos y desparramado, 1 saco con cinta pegado y 2 sacos rotos). Se adjunta CMR firmado y fotos en anexos","['No revisar los pallets antes de cargarlos, para comprobar el estado de los sacos, y después de verlos no descargar el camión y reparar los sacos rotos']",-1,Envase,Aspecto
400017767,91783,['P28400P7'],"mal cinchado y 2 palets torcidos: el cliente reclama que al recibir el material vieron que estos dos palets no estaban bien cinchados (cinchas no estaban bien apretadas) y por eso se habian torcido.
Esta circunstancia le es muy costoso al cliente de poder manipular el material hacia la produccion para trabajarlo.

se adjunta CMR firmado y fotos en anexos
",,-1,Envase,Inclinacion
400017780,91463,['P20020BP'],"INESTABILIDAD BIG BAGS: El cliente informa que tiene que rechazar la entrega del albarán porque la descarga de los big bags en el estado en el que llegan podría afectar a la seguridad.

El transportista se marcha de la planta del cliente y nos indica que irá a su base para poder retractilar los pallets de big bags y entregar en condiciones seguras.

Este retractilado no venia desde origen.

Adjunto mail del cliente y transportista
",,-1,Envase,Inclinacion
400017788,83827,['PE023P7'],"Saco roto y soldadura abierta: el cliente reclama que en este envio les ha llegado un saco roto y dos sacos con la soldadura reventada.
Se adjunta CMR firmado y fotos en anexos",['Mal ajuste de condiciones tras el cambio de bobina de sacos'],-1,Envase,Aspecto
400017794,12078,['P2870CP7'],sacos rotos: El cliente se queja que había sacos rotos dentro del embalaje palletizado y que por ello no ha descargado el producto. Adjunta fotos en la reclamación.,['Mal ajuste de las condiciones de soldado de los sacos'],-1,Envase,Aspecto
400017807,12641,['EVS945P7'],"El cliente nos informa que en los dos camiones que ha recibido hace unos días (los días 19 y 22 de Mayo), albaranes 24561636 + 24561435, había pallets con el material  mojado y además cuando abrieron los sacos se encontraron que se trataba de un líquido de color rojizo/marrón.

El palet con restos de algún tipo de líquido rojizo corresponde  al lote KE-05541. Se consumieron 150 kg de producto así que en el palet quedan 1.225 kg. Se han encontrado dos palets (uno del lote KE-05543 y otro del lote KE-06542) que también parecen tener humedad en el interior de los sacos. El cliente va a revisar estos últimos y nos informará con los resultados.",['Fuga en tubo del refrigerante de transporte de desgasificación a envasado'],-1,Producto,Humedad
400017810,83827,['P28400P7'],"1 saco roto y pegado con cinta adhesiva : el cliente reclama que al llegarle el material llego un sacos roto y en las fotos se ve que el/los sacos estan pegados con cinta adhesiva.

Se adjuntan fotos y CMR en anexos",,-1,Envase,Aspecto
400017825,83891,['PP030G1EP7'],"Para está entrega 24568565 el cliente nos indica que los pallets han llegado deteriorados. Los pallets no eran estables por el film puesto. (No apretaba lo suficiente los pallets). Otro problema los sacos no eran correctamente cerrados, lo que ha generado una pérdida de material importante.  A la hora de descargar los pallets, por estar inclinados también se rompieron los bolsos que estaban  situados más abajo. La descarga ha sido larga difícil y peligrosa. El cliente comenta que se estropearon por lo menos 12 sacos y nos pide una indemnización correspondiente a 300kg de material. Adjuntamos mail del cliente,CRM y fotografías

Brigitte Delecourt /Responsable Achats / Purchaser
N° tél fixe        : +33 (0)320 080 588
",,-1,Envase,Inclinacion
400017827,89483,['P2870CP7'],El cliente se queja haber recibido sacos con el sello débil y algunos rotos. Se adjunta las fotos. El clienmte solicita que se tome acciones para que no se ocurra de nueva.,['Posible deterioro del tefón de la banda de soldadura'],-1,Envase,Aspecto
400017829,12455,['PE041GC'],PRESENCIA DE PELUSAS: El cliente nos indica que ha encontrado presencia de pelusas en el albarán de referencia con lote KD-4020111.Nos adjuntan fotografía de la incidencia.,['Generación de hilazas en el transporte'],-1,Producto,Contaminacion
400017858,83827,['P1820CP7'],"2 Sacos rotos P1820C: El cliente reclama que al entregarles la mercancia han llegado 2 sacos rotos. Segun las fotos se puede ver que los sacos sobresalen de los palets.
Se adjuntan fotos y CMR en anexos.
Por favor abonar los dos sacos rotos.",,-1,Envase,Aspecto
400017859,83827,['P1820CP7'],"2 Sacos rotos P1820C: el cliente reclama que al recibir la mercancia han llegado 2 sacos rotos. se adjunta foto y CMR en anexos
Por favor abonar los 2 sacos rotos",,-1,Envase,Aspecto
400017861,83827,['P28025P7'],"Palets ""borrachos"", inseguridad: El cliente reclama otra vez que les llega la mercancia en un estado lamentable. Es una inseguridad muy grande la forma en la que llegan los palets / la mercancia.
Se adjuntan varias fotos y el CMR en anexos",,-1,Envase,Aspecto
400017862,83827,['P1340P7'],"1 saco roto P1340: el cliente reclama que al llegar la mercancia les llego un saco roto.
se adjuntan fotos y CMR en anexos",,-1,Envase,Aspecto
400017866,12455,['PE041P7'],"Presencia de geles y polvo: el cliente se queja de un problema de geles en film con el material PE41. Lote KD25431. Se queja nuevamente de presencia de finos.
Adjunta fotos y ha mandado la muestra a ATD.
ver anexos",['Contaminación durante el envasado'],-1,Producto,Contaminacion
400017871,91138,['P33045P7'],"RETRACTILADO: El cliente informa que los pallets vienen con dos tipos de retractilado, uno de buena calidad y otro de peor calidad.

Este segundo venía algo suelto por lo que los sacos se movieron durante el tránsito complicando la descarga. Solicita explicación.

Adjunto mails y fotos

",['Fallo en el retractilado'],-1,Envase,Inclinacion
400017875,92140,['P1807FP7'],"Saco roto: El cliente indica que en la entrega ha encontrado un saco roto, como en las fotos y CMR adjuntos
Pide qu se le devuelva el importe correspondiente a los 25 Kg perdidos",,-1,Envase,Aspecto
400017877,91463,['P20020BP'],"BIG BAGS CON MENOR PESO: El cliente nos informa que le ha llegado uno de los BB con un peso inferior al que debería tener.

Según el cliente en lugar de pesar 1 ton. pesa solo 525 kg.

Nos solicita que le llegue la cantidad solicitada y que en los BB se indique el peso.

Además, nos solicita que vayan los pallets con fundas. Se ha solicitado el requerimiento en el sistema.

Adjunto mail del cliente.
",,-1,Suministro,Cantidad
400017882,20136,['IMBUVH3AP7'],"PROBLEMAS IMBUVH3A: Tenemos problemas con el último envío de IMBU UV H3A que habéis hecho en Sotrafa. Aparte del color que nos es el habitual hay trazas de mala extrusión del material.
ADJUNTO EMAIL CON FOTOGRAFIAS Y NO CONFORMIDAD",['Se generaron arrollados en el alimentador rotativo.'],-1,Producto,Propiedades
400017885,89676,['PE019P7'],Pallets mojados: El cliente nos comenta que en la entrega 24574009 los pallets han llegados totalmente mojados. Nos pide explicación. Adjuntamos mail del cliente.,,-1,Producto,Humedad
400017889,80382,['F30110GC'],"PARTICULAS F3011: Buenas tardes,

Acabo de hablar con el señor Schmidt de Veenendaal.
Ha interrumpido la descarga del F-3011 alabaran 24574931 por presencia de partículas en el producto (ver fotografía anexada).
Va a devolver la cisterna, necesita una cisterna de F-3011 de sustitución lo más antes posible.
Hay que abrir un aviso sobre este tema

SE ADJUNTA FOTO

CLIENTE TAMBIEN SE QUEJA POR LLEGAR LA CISTERNA SIN LA DOCUMENTACION

SE ENVIA PRODUCTO DE SUSTITUCION
",,-1,Producto,Contaminacion
400017890,80382,['F30110GC'],entrega sin documentacion: conductor se presenta sin documentacion,,-1,Documentacion,Docs Entrega
400017898,89479,['P28025P7'],"SACOS ROTOS: El cliente informa que le han llegado 3 sacos rotos.

Adjunto mail y fotos del cliente",,-1,Envase,Aspecto
400017904,83827,['P2870CP7'],"EL CLIENTE INFORMA QUE CON ESTA ENTREGA LLEGARON 2 SACOS ROTOS, SE ADJUNTA CMR Y FOTOS EN ANEXOS",,-1,Envase,Aspecto
400017905,83827,['P28400P7'],EL CLIENTE RECLAMA 1 SACO ROTO EN LA ENTREGA. SE ADJUNTA CMR Y FOTO EN ANEXOS.,,-1,Envase,Aspecto
400017906,83827,['P1340P7'],"1 saco roto P1340: el cliente reclama que les ha llegado un sacos roto y el material desparciado dentro del camion
Se adjunto CMR firmado y fotos en anexos",,-1,Envase,Aspecto
400017907,83827,['P33025CP7'],"2 sacos rotos P33025C: el cliente reclama que han recibido el material con 2 sacos rotos en esta entrega.
Se adjunta foto y CMR en anexos",,-1,Envase,Aspecto
400017910,91433,['PP034W3FP7'],"sacos rotos por clavos: el cliente lamenta perdida de materal por clavos en los pallet, nos comunicará el material perdido

los albaranes afectados son:
 24567306  24567308
 24570795",,-1,Envase,Aspecto
400017922,91608,['EVS943P7'],"SE HA CARGADO DOS SACOS DE MENOS QUE LLEGARON ROTOS A SYRTRANS.
HEMOS AÑADIDO FOTOGRAFIAS DE LOS SACOS ROTOS.",,-1,Envase,Aspecto
400017924,12714,['P1820P7'],"El cliente informa que han tenido problemas con algunos sacos de la EVA 1820 C de REPSOL (lote KD-04461) y parece ser también con el KH-30461.
Les ha ocurrido en otras ocasiones: granos que no funden y provocan fallos y rayas en la lámina de extrusionado.",['Contaminación del producto'],-1,Producto,Propiedades
400017926,83827,['P33045P7'],"1 saco roto P33045: el cliente reclama que con esta entrega ha llegado un saco roto. Segun el cliente ya estaba el material derramado antes de tocar el palet. Al parecer al cargar el camion se metio el palet con fuerza contra la pared del camion.
Se adjunta CMR firmado y fotos en anexos",,-1,Envase,Aspecto
400017928,83827,['P28150P7'],"El cliente reclama que les ha llegado un saco roto del P28150. 
Se adjunta fotos y CMR ",,-1,Envase,Aspecto
400017929,83827,['P2870P7'],"El cliente reclama un saco roto en la entrega de este albaran.

Se adjunta fotos y CMR en anexos
",,-1,Envase,Aspecto
400017931,89457,['PP044W3FGC'],"Humedad en Producto: El cliente informa que han encontrado varios albaranes con valores de humedad por encima de los valores permitidos por Poligal.

Las entregas referentes a los albaranes 24580052, 24580051, 24580054, 24580042 tenian valores de humedad de 0,083%, 0,064%, 0,044%, 0,070% respectivamente.

Dia 1 llegó otra cisterna con el albaran: 24580535, lote kk-51705, 24.800 kg , humedad 0.062%

El Limite es <0,04%.

El cliente esta descargando el material de forma condicionada en un silo  condicionado solo para este material con exceso de humedad pero si las cisternas continuan llegando con esos porcentajes, no podran descargas más
",,-1,Producto,Humedad
400017933,83921,['PE019P7'],"Saco Roto: En la entrega 24577631, el cliente nos comenta que  un saco ha llegado roto. El cliente nos pide el abono del saco dañado (25kg de material). Ajuntamos reclamación oficial del cliente, mail, CRM con anotaciones y fotografías.","['No podemos conocerlas, por las fotos aportadas es dificil averiguar como se ha producido la rotura.']",-1,Envase,Aspecto
400017934,89676,['PE019P7'],"Presencia de polvo en el material: El cliente estaba comprobando el material de un saco de PE019P7 y se dio cuenta que el material estaba lleno de polvo. Quiere saber si es normal y si no altera las propiedades del producto. Adjuntamos mail del cliente, fotografías y mail interno de ATD solicitando la apertura del AC.",,-1,Producto,Contaminacion
400017939,91138,['P33045P7'],"Retractilado malo: Abrimos otra reclamación en relación con la entrega 24563835. El cliente nos comenta que al abrir unos de los palets con el retractilado más flojo, el palet se desplomo entero.  Estaba ubicado en la primera planta y hasta un saco se caíllo en el suelo de la planta inferior. Por suerte, no cayó encima de un trabajador.  Con esta incidencia hablamos ahora de un gran problema de seguridad para los empleados. Hasta que se tomen medidas, el cliente Paramelt no pasará nuevos pedidos. Adjuntamos fotografías y queja oficial del cliente.","['Mal retractilado de los pallet', 'Desajuste de los empujadores del sistema de conformado de capas']",-1,Envase,Aspecto
400017940,91138,['P28150P7'],"Retractilado malo: El cliente informa que los pallets vienen con dos tipos de retractilado, uno de buena calidad y otro de mala calidad. Por la incidencia explicada en la reclamación 400017939 y para evitar un accidente, el cliente va a repaletizar los pallets con el retractilado de mala calidad. Por eso facturará a Repsol 50 euros por tonelada. Adjuntamos fotografía y queja oficial del cliente.",['Mismas causas que en reclamación 400017939'],-1,Envase,Aspecto
400017944,87312,['PSIL210P7'],"Este aviso es para los pedidos:
CAT210 – KB 03421 14049714 //24551811
CAT210 – HT 03421 14038944 // 24518494
PSIL210 – KA 09421 //14049472 (WAREHOUSE ORDER) 24528866
PSIL210 – KA 07421 //14049472 (WAREHOUSE ORDER) 24528866

Os adjunto fotos y correo del cliente.",['Presencia de contaminación en los pellets'],-1,Producto,Contaminacion
400017955,90152,['P28400P7'],"PROBLEMA DE PRODUCCIÓN: El cliente nos informa que a la hora de transforma el producto se producen ""colas"".

Aunque pueden utilizar el material, deben tratarlo que por lo tanto pierden tiempo en la producción.

Pueden enviar muestras si se requieren.

Van a hacer una investigación interna de la que nos informarán.

Adjunto mail con primer informe del cliente y fotos.
",['Generación de fundidos en el AR de salida del nauta'],-1,Producto,Propiedades
400017964,81514,['PP084D2MBP'],pallets inclinados: El cliente nos comenta que los pallets de esta entrega han llegado torcidos y por eso no descarga el vehículo. El cliente está pendiente de explicaciones y también de una nueva entrega de mercancía cuanto antes. Adjuntamos fotografías y queja oficial del cliente.,,-1,Envase,Inclinacion
400017969,89272,['P1807FP7'],"Planta nos informa que se debe hacer un pedido complementario por 875 kg ya que el camion salio con 23375 kg pero la salida se hizo por solo 22500 kg. Cuando el cliente recibe esta factura nos pide explicaciones. Se las damos, pero el cliente dice que ya no podia verificar cuanto les habiamos entregado, pero no recuerdan que haya sido mas cantidad y que no tenian mas en sus instalaciones.
El cliente se niega a pagar esta factura
se adjunta la cadena de mails sobre este tema",,-1,Suministro,Cantidad
400017983,83921,['PP080G2MP7'],"El cliente Gazechim nos comenta que su cliente final Perma-Serap ha detectado la presencia de partículas metálicas y también puntos negros en algunas partículas de material. Lote KH-22402 del producto PP080G2MP7. Adjuntamos fotografías y quejas oficiales del cliente. Gazechim recoge el material en casa de su cliente. Todo el lote KH-22402 presente en sus instalaciones ha sido aislado. El cliente ha pedido otro camión de substitución (pedido 14092717) y se queda a la espera de nuestra repuesta.

Karine MARQUET
Phone: +33 (0)2.43.58.00.20|fax : +33 (0)2.43.53.26.42 karine.marquet@gazechim.fr",['Posible llegada de granza sucia y partícula metálica a la criba al hacer operaciones de mantenimiento en el extrusor.'],-1,Producto,Contaminacion
400017984,89390,['PE071GC'],"el cliente reclama que les ha llegado esta cisterna con el material aglomerado y con cabello de angel.
De momento hay unos costes de aprox 3000 euros que ya nos los detallaran
Se adjuntan fotos en anexos",,-1,Producto,Contaminacion
400017993,89871,['P2870CP7'],"el cliente reclama que con este envio en los sacos de los lotes KL-20441 y KL-22441 los sacos estan mal soldados y ha habido roturas y perdida de material. En total nos piden 250 euros por la perdida y el trabajo que han tenido para recoger y limpiar el area con el material desparramado.
Se adjunta escrito con fotos del cliente en anexos",['Mal ajuste de condiciones de sellado'],-1,Envase,Aspecto
400018002,82421,['PP044W3FGC'],"Polivouga indica que en la entrega 24589342 su báscula marcaba 24.240 kilos, pero en el ticket de pesaje de la báscula de Puertollano marca un peso neto de 24.820.
Adjunto PDFs con la documentacion albaran+ticket de pesaje de Polivouga+
Solicita nota de abono.","['Mal posicionamiento del vehiculo en la báscula, produciendo un error de pesaje']",-1,Suministro,Cantidad
400018003,89799,['PE022P7'],"se envio’ PE022 con un nivel bajo de IF y Arcoplex ya ha hecho su investigación en su laboratorio en adjunto los resultado de las análisis
el cliente puede no rechazar el producto si le descontaremos 70€ sino tendremos que retirar y sustituirlo lo antes posible
SE envia muestra a ATD por parte del cliente
se adjunta correo con fotos y documentos del cliente",,-1,Producto,Propiedades
400018005,10411,['PP020G3EP7'],"adjunto reclamación de nuestro cliente Ticoplas al que entregamos un palet del material de referencia donde se han detectado sacos parcheados en medio del palet. Lo más preocupante es que según el cliente a la hora de hacer uso del material, éste desprende un fuerte olor a Acetona. En este caso, el cliente utiliza nuestro PP Isplen para la fabricación de botellas pequeñas para la industria cosmética.

Como puedes suponer este asunto nos preocupa enormemente por ambos temas ( sacos parcheados y olor).

Asimismo, hemos detectado que el pedido 4500374527 ( 0014093464) con destino nuestro almacén Q 11 de Barcelona venía con 23.375 kgs. del lote KL-16006 y 1.375 kgs. del lote KL-16002. Da la sensación que este palet se ha colocado a Quimidroga

Agradecería vuestros comentarios al respecto a fin de dar solución a este asunto

Cristina Garces ha solicitado 1 muestra al clienta para enviar a ATD.
Adjuntamos fotografias
",,-1,Producto,Propiedades
400018011,89089,['HVA18G0C'],"El cliente recibe el 11 de septiembre la entrega 24586898 con varias cajas de HV18GOC.
Al solicitar el CoA de la entrega reclaman que falta el del lote: KC-31462.
El agente comercial inicia una búsqueda y al solicitar una fotografía de la caja, en Puertollano nos confirman que es un error de impresión.
","['Error en la impresión de las etiquetas de los octabines', 'Falta de chequeo en las etapas posteriores al envasado']",-1,Envase,Etiquetado
400018013,89871,['P2870CP7'],"el cliente reclama que en el lote KE-19442 se han encontrado granulado negro, marron y alargados.
Se adjunta documento del cliente con foto en anexos
Ademas de que se queja que ya no se les entrega el packing list con los envios.",['Contaminación con polímero degradado tras cambio de filtro'],-1,Producto,Contaminacion
400018019,12455,['PE041GC'],El cliente no puede descargar la cisterna por problemas con hilazas.,,-1,Producto,Contaminacion
400018027,12768,"['P33015CBP', 'P33025', 'PA459']","Cliente indica que encontraran particulas metálicas 
",,-1,Producto,Contaminacion
400018029,89457,['PP044W3FGC'],"El cliente informa que en los controles de recepción de material, ha detectado valores de humedad por encima de sus valores permitidos: 0,83% (24580042 - KK-51603 ), 0,64% (24580051 - KK-51905), 0,44% (24580052 - KK-51905/KK-51705) y 0,70% (24580054 - KK-51603).

El limite tolerado por el cliente es el 0,04%.

Por indicación de ATD se abre una única reclamación para las siguientes entregas: 24580042; 24580051; 24580052; 24580054.

En adjunto el correo enviado por el cliente.",,-1,Producto,Humedad
400018045,87312,['P2735P7'],""" El cliente final, El Sewedy, se encontro gotas de agua dentro de las bolsas. Esto provoco la parada de la maquinaria ya que rechazo el producto final. El lote afectado es el # KE-02462 de EVA P2735.
El cliente solicita:
-          Identificar y causas del problema
-          Remplazar el material, (la cantidad podría incrementar según sigan usuandolo).
-          Compensación por los daños: interrupción en la producción & productos rechazados. Adjunto correo y fotos del cliente.""",['Secado insuficiente del silo de envasado'],-1,Producto,Humedad
400018052,84935,['PP044W3FGC'],"El cliente nos informa que ha detectado una discrepancia de +1010kg de material a nuestro favor (hemos cargado de mas y facturado de menos).
Albaran 24595838 (cisterna S-02115R / 51-79-JBC).
Verifica el peso liquido tras su descarga es de 24.440kg pero en nuestro CMR informa 24.340kg. En adjunto documentación enviada por el cliente.","['Averiguar porque se meten datos de báscula en manual,']",-1,Suministro,Cantidad
400018055,84035,['PA448PD'],"El pedido del Cliente Beardow 84035 núm 14091406 llegó a destino con 4 sacos rotos y por tanto se perdieron 100 Kg de material.  Se adjunta mail del cliente en el que informa que 4 sacos han llegado rotos del pedido 14091406 después de un retraso de 1 mes en su entrega.

SAC: El cliente piensa que fue cuando se cargó el camión o puede ser que la carga haya sido descargada y cargada a otro transportista por nuestro transportista. Ha sido un daño de los sacos con el fork-lift durante la carga del camión
Se ha solicitado el CMR para saber cuánto se ha recepcionado exactamente y proceder así al abono de la cantidad restante, pero aún no se ha recibido a fecha de 6 de octubre de 2017.
No se aprecian daños causado por degradación del film contra las paredes del tráiler.
Las fotos indican que se pierde material por la parte inferior del pallet y por lo tanto apunta a un "" pinchazo"" de los sacos en la carga.
",['No se han determinado'],-1,Envase,Aspecto
400018068,92132,['P2430P7'],"El cliente nos comunica que en cinco sacos, el peso de los mismos no era de 25 kg sino de 18,60 kg.

Solicitan indemnización de 344EUR:

244EUR por la falta de material (5 sacos * 7 kg * 6,98876€ = 244€)
100EUR por los gastos administrativos.
Piden asimismo averiguar el origen de este hecho así como informarles de las acciones correctoras.",['Avería en el pistón de llenado de los sacos de la báscula B de la Payper 2'],-1,Suministro,Cantidad
400018083,10411,['PE071CP7'],"Cliente se queja de que el lote KC-13451 tiene granos negros y envia muestra, ATD ya esta procesando las mismas.Se adjuntan correos explicativos en SAP,
se procede a la retirada del material (re14102582).",['Clientes'],-1,Producto,Contaminacion
400018089,91783,['P28400P7'],"El cliente informa que el material P28400 con el lote KK-24541 les llego aglomerado. En el turno de noche del 16 al 17.09 estuvieron trabajando el material con mucha dificultad y con 10 horas de trabajo extra. Se han generado unos costes de aprox 2000 euros.
Les quedan 1375 kg de este material en su almacen y quieren que se recoja ya que no pueden usarlo.","['Clientes', 'C74205, 85796']",-1,Producto,Propiedades
400018092,88869,['PP020G3EP7'],"""El cliente nos envia fotos y cmr de la entrega donde se han encontrado sacos rotos,se adjuntan archivos .
de momento no pide compensacion economica""",,-1,Envase,Aspecto
400018098,89483,['P1820P7'],"El cliente se ha quejado por recibir producto con contenido en gel.
El lote afectado es el KH-01482
SE ADJUNTAN FOTOGRAFIAS.","['Clientes', 'C74205', 'X']",-1,Producto,Propiedades
400018106,89452,['P28400P7'],"el cliente se queja de haber recibido menos cantidad en el albaran, se adjunta mail del cliente y respuesta de puertollano.","['Falló el control de la cantidad envasada, el de retirada de la linea y de la carga, al no contar los sacos del pallet no completo']",-1,Suministro,Cantidad
400018109,85464,['P33045P7'],"El cliente reclama que al llegarle la mercancia vieron entre el film retractil y los sacos de material hormigas voladoras grandes.
Este cliente no es de farma, pero solo la imaginacion que se le entregue asi un camion a un cliente de farma...
Se adjuntan fotos en anexos.",,-1,Envase,Aspecto
400018111,83827,['P1820CP7'],"El cliente reclama que al llegar la mercancia ha llegado con un sacos roto. Por favor abonar el saco roto
se adjunta CMR y foto en anexos",,-1,Envase,Aspecto
400018116,92137,['P2735CP7'],"en la entrega nº 24602875, el cliente nos indica que faltan dos sacos, 50 Kg,.
Se adjunta correo del cliente con anotación en CMR",,-1,Suministro,Cantidad
400018118,88032,['PE022P7'],El cliente nos comenta que en la entrega 24601595 ha llegado con un saco roto. Nos solicita el abono correspondiente de 33.25 euros. Adjuntamos fotografía y queja oficial del cliente.,['Comprobar que la empresa contratista realiza la revisión y control de soldaduras de los sacos.'],-1,Envase,Aspecto
400018119,91463,['P20020BP'],"El pedido 14104953 llegó a destino CABOT Bélgica con los Big Bag sin cubrir, como acordado con el cliente.
En la reclamación 400017780 se concluyó que en planta Puertollano se enfundarían los big bags para este cliente y así se registró en requerimientos.
",['Reunión con Mantenimiento y con la empresa Contratista. Realizadas'],-1,Envase,Inclinacion
400018120,83827,['P1820CP7'],"el cliente reclama que en la entrega de la mercancia han llegado 2 sacos abiertos por la mala soldadura.
Por favor abonar los dos sacos.
Se adjuntan fotos y CMR firmado en anexos","['Mal ajuste de los parámetros de soldadura', 'Suciedad en los teflones']",-1,Envase,Aspecto
400018145,80302,['P1807FP7'],El pedido E201719322 del cliente EUPEN (80302)se entrega en Bélgica el 20 de noviembre y el cliente se queja de que los sacos llegan rotos y el producto P1807F derramado.,['Fallo en las mordazas de la soldadura inferior'],-1,Envase,Aspecto
